"","Spec","x","Gender","Race","cohort","b","se","ll","ul","id"
"3870","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1924,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3871","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1925,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3872","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1926,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3873","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1927,0.0230899611965162,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3874","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1928,0.0267213643961762,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3875","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1929,0.0318926665738311,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3876","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1930,0.0270177021214997,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3877","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1931,0.0307953465426758,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3878","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1932,0.0245389041530614,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3879","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1933,0.024758509242312,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3880","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1934,0.028615104865638,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3881","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1935,0.0301841447174525,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3882","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1936,0.0279440190393127,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3883","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1937,0.029605910268161,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3884","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1938,0.0263270867508754,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3885","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1939,0.0263659148585157,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3886","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1940,0.0303093176744803,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3887","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1941,0.0372080851470124,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3888","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1942,0.0299245806164478,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3889","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1943,0.0331371839824168,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3890","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1944,0.0370798978185474,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3891","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1945,0.0322285742053183,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3892","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1946,0.0374449053818609,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3893","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1947,0.0363787872344749,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3894","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1948,0.0376545568318719,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3895","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1949,0.0376686401147169,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3896","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1950,0.034925292983799,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3897","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1951,0.0392874167231455,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3898","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1952,0.0341685856849103,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3899","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1953,0.0391538212002964,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3900","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1954,0.0351165016964958,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3901","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1955,0.0352625878853831,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3902","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1956,0.0360738935488375,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3903","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1957,0.034713862972712,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3904","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1958,0.0376580869708264,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3905","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1959,0.035723542737104,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3906","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1960,0.0346999697604744,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3907","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1961,0.0356384882968519,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3908","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1962,0.0351315430091611,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3909","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1963,0.0355158631923836,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3910","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1964,0.0353353170593372,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3911","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1965,0.0364538841389041,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3912","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1966,0.0344250252888111,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3913","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1967,0.0362787943099843,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3914","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1968,0.0355353538286906,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3915","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1969,0.0371004621628793,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3916","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1970,0.0365400025518305,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3917","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1971,0.0338727329724925,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3918","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1972,0.0373558707219086,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3919","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1973,0.037632331480751,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3920","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1974,0.0386606643180696,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3921","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1975,0.0385003406135814,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3922","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1976,0.0380403584700885,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3923","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1977,0.0377184254161239,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3924","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1978,0.0360567237450665,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3925","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1979,0.0351437073386662,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3926","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1980,0.0350199144472734,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3927","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1981,0.0299645310988306,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3928","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1982,0.0389135675556248,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3929","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1983,0.032971890507227,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3930","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1984,0.033723813219936,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3931","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1985,0.0355022719747109,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3932","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1986,0.0403714596185291,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3933","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1987,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3934","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1988,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3935","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1989,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3936","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1990,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3937","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1991,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3938","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1992,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3939","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1993,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3940","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1994,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3941","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1995,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3942","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1996,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3943","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1997,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3944","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1998,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3945","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",1999,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3946","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2000,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3947","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2001,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3948","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2002,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3949","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2003,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3950","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2004,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3951","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2005,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3952","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2006,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3953","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2007,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3954","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2008,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3955","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2009,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3956","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2010,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3957","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","BlackNonH",2011,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_BlackNonH"
"3958","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1920,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3959","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1921,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3960","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1922,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3961","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1923,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3962","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1924,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3963","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1925,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3964","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1926,NA,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3965","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1927,0.0121522531664734,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3966","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1928,0.0243098680906417,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3967","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1929,0.0229613121072925,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3968","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1930,0.0224893302743858,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3969","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1931,0.0339713788097451,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3970","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1932,0.0272416622475185,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3971","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1933,0.0403578854611378,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3972","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1934,0.0266846489753921,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3973","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1935,0.0219565123231133,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3974","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1936,0.0253183051231772,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3975","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1937,0.0297950340308969,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3976","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1938,0.0273230685915506,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3977","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1939,0.0258708221781975,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3978","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1940,0.0366253898621078,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3979","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1941,0.0216817542336533,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3980","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1942,0.032160721591448,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3981","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1943,0.0294130485721387,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3982","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1944,0.0260084282095746,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3983","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1945,0.0214889278062125,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3984","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1946,0.0322116076050719,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3985","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1947,0.0303897933231533,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3986","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1948,0.0332577647374914,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3987","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1949,0.0338078200745573,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3988","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1950,0.0271311709361808,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3989","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1951,0.0389478688578763,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3990","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1952,0.0300112295621651,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3991","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1953,0.0329617862437753,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3992","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1954,0.032882200684444,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3993","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1955,0.0308485083418557,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3994","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1956,0.030623065861661,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3995","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1957,0.0300869699979758,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3996","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1958,0.0256418077437876,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3997","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1959,0.0312935573652103,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3998","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1960,0.0314995124883439,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"3999","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1961,0.0294141637393824,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"4000","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1962,0.0298686483076682,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"4001","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1963,0.028468036422636,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"4002","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1964,0.0267398939694767,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"4003","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1965,0.0277648812984392,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"4004","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1966,0.0276077142746292,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"4005","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1967,0.0273136011662457,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"4006","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1968,0.0260248367972375,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
"4007","FamilyInc_Defl_Avg","FamilyInc_Defl_Avg","Male","Hisp",1969,0.0289871648865006,0,0,0,"FamilyInc_Defl_Avg_FamilyInc_Defl_Avg_Male_Hisp"
